set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
39,1.7707555475686858,1.7161308111000586,1.7320223952460425,1.7298980667256905,1.7326699881120289,1.7115141335983606,1.7298392204378503,1.732593787008752
40,1.7679044240872437,1.7145909276802846,1.7285416256085253,1.7272196157342745,1.7310350346705328,1.7349065364232454,1.7375988884132432,1.7328523491619963
41,1.7754504962915445,1.7082256661924016,1.724631472735976,1.7212519692560995,1.7264989472866676,1.7416064426097801,1.782471178614596,1.7359844140273182
42,1.7881706039465934,1.7788503812943852,1.7954331426455998,1.7984744070421668,1.7954316751638637,1.7843526615268117,1.8283067429545947,1.8027634058611448
43,1.779660962390959,1.7226128113812331,1.7436179226836808,1.7355319199749417,1.7394348949873302,1.727157537317276,1.7537958873499289,1.7411409154966746
44,1.7710428587628444,1.729089282657153,1.7454361836898502,1.744070616345394,1.7452175820251008,1.742281302419227,1.7679412913719255,1.749905726213774
45,1.7664442226126376,1.767506402527235,1.7811520351722057,1.7892557125245518,1.7841449028875087,1.7821749132676912,1.8147219253129279,1.783334140571998
46,1.770495609981456,1.720726370812598,1.7340339532615263,1.743648695354238,1.7372636513614943,1.6978021203498548,1.7485352337279723,1.7379083371630757
47,1.7682444002235453,1.6678286939719085,1.6777520254158673,1.6894370120901505,1.6834132861839202,1.6707564598209461,1.68966307006355,1.6884295646522491
48,1.7740891837634338,1.7316033507832436,1.7448983137198484,1.7468036297104792,1.7466953794880127,1.7785282648067322,1.8098957014278891,1.7518809908784554
49,1.7718332694019392,1.8068214458373646,1.822947270728135,1.8259722922650239,1.824203555066259,1.8104242413442233,1.819848023881121,1.8250367838142507
50,1.7612775768403597,1.8266440554123053,1.8435186906080543,1.8496969831703027,1.8448066387860036,1.8652950552101393,1.8989827401399344,1.8492750222330632
51,1.7834690194174585,1.743307476936396,1.7597454049310457,1.7608963469239862,1.7594435170015466,1.755564285585047,1.767575035845471,1.762499180094729
52,1.7835190566790768,1.7033932116174282,1.7206781196207552,1.7161199730231598,1.7185087610573595,1.6907617330630782,1.7244659029030007,1.71619789847132
53,1.766455981593927,1.6486050802809793,1.6671066466871605,1.6690777524360514,1.664572439594578,1.6705436924499995,1.6645824707631427,1.6612477694387235
54,1.773051727492896,1.7786828759030229,1.7964237605159434,1.8121426551064004,1.795518038075525,1.7913619149691256,1.8109340068823747,1.7902942296699993
55,1.771672923009323,1.6500574020931569,1.6666327028298447,1.6660540612492831,1.6653215360981755,1.6377170762014415,1.6586266907518308,1.6623182541620367
56,1.7644391746250634,1.8138700737195088,1.8315277752943826,1.8335468396493968,1.8329658102898525,1.8074376375049437,1.8330983732264112,1.8319034196782995
57,1.78751752047712,1.769867844223346,1.7815143801424012,1.7878443085138758,1.7875568065867027,1.7973782668670177,1.8248939979716396,1.7898163009468429
58,1.769853945177223,1.7639479829320308,1.79596541746686,1.781582430718188,1.7813385166431772,1.7762701432043226,1.7924206326751142,1.7817635709245794
59,1.7703822073615976,1.7497488158033445,1.765466318539315,1.7786533568858458,1.7675852573531494,1.7322431768952489,1.7828399714518346,1.7785740879493768
60,1.7709280187351994,1.8456945025422633,1.8673935410572688,1.8733160110361124,1.8647749362133876,1.8677599166842134,1.8826823581241037,1.8633371326244748
61,1.7686619784164295,1.7793322521785961,1.7926833335730101,1.8027371413913784,1.7964362397669633,1.7838109001239602,1.8028465673229115,1.796355937873501
62,1.773453518064797,1.8002868750397658,1.8190804981466908,1.827304116204217,1.8184150409298256,1.807170512775631,1.824253128926401,1.8185394143406157
63,1.7777531930784995,1.8838218871323769,1.906503518232204,1.9032725610534362,1.9018258651275692,1.9194808068459408,1.9258497090026203,1.901761457356602
